"p","U:0","U:1","U:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.159e-05,0.12767,0.0078651,-0.0028426,0.00018295,3.8911e-05,4.8677e-05,-4.1291e-05,-3.0727e-06,-1.5402e-05,1,0.3,2,0.3,0.5
3.1354e-05,0.12776,0.0079389,-0.0029299,0.00018133,3.9032e-05,4.8539e-05,-4.116e-05,-3.0773e-06,-1.5486e-05,1,0.302,2,0.302,0.5
3.1118e-05,0.12784,0.0080127,-0.0030172,0.00017972,3.9154e-05,4.8401e-05,-4.1029e-05,-3.0818e-06,-1.5569e-05,1,0.304,2,0.304,0.5
3.0881e-05,0.12793,0.0080865,-0.0031046,0.0001781,3.9276e-05,4.8263e-05,-4.0899e-05,-3.0864e-06,-1.5653e-05,1,0.306,2,0.306,0.5
3.0645e-05,0.12801,0.0081603,-0.0031919,0.00017649,3.9397e-05,4.8125e-05,-4.0768e-05,-3.0909e-06,-1.5736e-05,1,0.308,2,0.308,0.5
3.0409e-05,0.1281,0.0082341,-0.0032792,0.00017487,3.9519e-05,4.7987e-05,-4.0637e-05,-3.0955e-06,-1.582e-05,1,0.31,2,0.31,0.5
3.0172e-05,0.12818,0.0083078,-0.0033666,0.00017326,3.9641e-05,4.7849e-05,-4.0506e-05,-3.1e-06,-1.5903e-05,1,0.312,2,0.312,0.5
2.9936e-05,0.12827,0.0083816,-0.0034539,0.00017164,3.9762e-05,4.771e-05,-4.0376e-05,-3.1046e-06,-1.5987e-05,1,0.314,2,0.314,0.5
2.9787e-05,0.12834,0.008311,-0.0034103,0.00017056,3.9735e-05,4.7548e-05,-4.0235e-05,-3.1018e-06,-1.5937e-05,1,0.316,2,0.316,0.5
2.966e-05,0.12841,0.0082048,-0.0033345,0.0001696,3.9672e-05,4.738e-05,-4.0093e-05,-3.0973e-06,-1.5854e-05,1,0.318,2,0.318,0.5
2.9533e-05,0.12848,0.0080986,-0.0032587,0.00016865,3.9609e-05,4.7212e-05,-3.995e-05,-3.0927e-06,-1.5771e-05,1,0.32,2,0.32,0.5
2.9406e-05,0.12855,0.0079925,-0.0031829,0.00016769,3.9545e-05,4.7044e-05,-3.9807e-05,-3.0882e-06,-1.5689e-05,1,0.322,2,0.322,0.5
2.9279e-05,0.12862,0.0078863,-0.0031071,0.00016674,3.9482e-05,4.6876e-05,-3.9665e-05,-3.0836e-06,-1.5606e-05,1,0.324,2,0.324,0.5
2.9152e-05,0.12869,0.0077802,-0.0030313,0.00016578,3.9419e-05,4.6708e-05,-3.9522e-05,-3.0791e-06,-1.5523e-05,1,0.326,2,0.326,0.5
2.9026e-05,0.12876,0.007674,-0.0029555,0.00016483,3.9355e-05,4.654e-05,-3.9379e-05,-3.0745e-06,-1.5441e-05,1,0.328,2,0.328,0.5
2.8899e-05,0.12883,0.0075679,-0.0028797,0.00016387,3.9292e-05,4.6371e-05,-3.9237e-05,-3.07e-06,-1.5358e-05,1,0.33,2,0.33,0.5
2.8772e-05,0.1289,0.0074617,-0.0028039,0.00016291,3.9229e-05,4.6203e-05,-3.9094e-05,-3.0654e-06,-1.5275e-05,1,0.332,2,0.332,0.5
2.8645e-05,0.12897,0.0073556,-0.0027281,0.00016196,3.9165e-05,4.6035e-05,-3.8951e-05,-3.0608e-06,-1.5192e-05,1,0.334,2,0.334,0.5
2.8572e-05,0.12904,0.0072754,-0.0026743,0.00016094,3.912e-05,4.5888e-05,-3.8816e-05,-3.0647e-06,-1.511e-05,1,0.336,2,0.336,0.5
2.8668e-05,0.12908,0.0072761,-0.0026891,0.00015975,3.9131e-05,4.5808e-05,-3.8706e-05,-3.0945e-06,-1.5031e-05,1,0.338,2,0.338,0.5
2.8765e-05,0.12912,0.0072769,-0.0027038,0.00015855,3.9142e-05,4.5727e-05,-3.8596e-05,-3.1244e-06,-1.4952e-05,1,0.34,2,0.34,0.5
2.8861e-05,0.12916,0.0072776,-0.0027186,0.00015735,3.9153e-05,4.5647e-05,-3.8485e-05,-3.1542e-06,-1.4872e-05,1,0.342,2,0.342,0.5
2.8958e-05,0.1292,0.0072783,-0.0027333,0.00015615,3.9164e-05,4.5566e-05,-3.8375e-05,-3.1841e-06,-1.4793e-05,1,0.344,2,0.344,0.5
2.9054e-05,0.12924,0.0072791,-0.0027481,0.00015495,3.9174e-05,4.5486e-05,-3.8265e-05,-3.2139e-06,-1.4713e-05,1,0.346,2,0.346,0.5
2.9151e-05,0.12928,0.0072798,-0.0027628,0.00015375,3.9185e-05,4.5405e-05,-3.8155e-05,-3.2438e-06,-1.4634e-05,1,0.348,2,0.348,0.5
2.9247e-05,0.12932,0.0072805,-0.0027776,0.00015255,3.9196e-05,4.5324e-05,-3.8044e-05,-3.2737e-06,-1.4555e-05,1,0.35,2,0.35,0.5
2.9344e-05,0.12936,0.0072813,-0.0027923,0.00015135,3.9207e-05,4.5244e-05,-3.7934e-05,-3.3035e-06,-1.4475e-05,1,0.352,2,0.352,0.5
2.944e-05,0.12939,0.007282,-0.002807,0.00015015,3.9218e-05,4.5163e-05,-3.7824e-05,-3.3334e-06,-1.4396e-05,1,0.354,2,0.354,0.5
2.9537e-05,0.12943,0.0072827,-0.0028218,0.00014895,3.9229e-05,4.5083e-05,-3.7713e-05,-3.3632e-06,-1.4316e-05,1,0.356,2,0.356,0.5
2.9617e-05,0.12952,0.0072,-0.0027559,0.00014798,3.9175e-05,4.501e-05,-3.759e-05,-3.3856e-06,-1.4204e-05,1,0.358,2,0.358,0.5
2.9691e-05,0.12963,0.0070785,-0.0026526,0.00014711,3.9091e-05,4.4942e-05,-3.7461e-05,-3.4045e-06,-1.4076e-05,1,0.36,2,0.36,0.5
2.9764e-05,0.12974,0.006957,-0.0025494,0.00014624,3.9008e-05,4.4873e-05,-3.7332e-05,-3.4234e-06,-1.3949e-05,1,0.362,2,0.362,0.5
2.9837e-05,0.12985,0.0068356,-0.0024462,0.00014537,3.8924e-05,4.4804e-05,-3.7203e-05,-3.4423e-06,-1.3821e-05,1,0.364,2,0.364,0.5
2.991e-05,0.12996,0.0067141,-0.0023429,0.0001445,3.884e-05,4.4735e-05,-3.7074e-05,-3.4612e-06,-1.3693e-05,1,0.366,2,0.366,0.5
2.9984e-05,0.13006,0.0065926,-0.0022397,0.00014363,3.8757e-05,4.4667e-05,-3.6945e-05,-3.48e-06,-1.3566e-05,1,0.368,2,0.368,0.5
3.0057e-05,0.13017,0.0064712,-0.0021364,0.00014276,3.8673e-05,4.4598e-05,-3.6816e-05,-3.4989e-06,-1.3438e-05,1,0.37,2,0.37,0.5
3.013e-05,0.13028,0.0063497,-0.0020332,0.00014189,3.8589e-05,4.4529e-05,-3.6687e-05,-3.5178e-06,-1.331e-05,1,0.372,2,0.372,0.5
3.0203e-05,0.13039,0.0062283,-0.0019299,0.00014102,3.8506e-05,4.4461e-05,-3.6558e-05,-3.5367e-06,-1.3183e-05,1,0.374,2,0.374,0.5
3.0277e-05,0.1305,0.0061068,-0.0018267,0.00014015,3.8422e-05,4.4392e-05,-3.6428e-05,-3.5556e-06,-1.3055e-05,1,0.376,2,0.376,0.5
3.035e-05,0.13061,0.0059853,-0.0017235,0.00013928,3.8338e-05,4.4323e-05,-3.6299e-05,-3.5745e-06,-1.2927e-05,1,0.378,2,0.378,0.5
3.0425e-05,0.13071,0.0058654,-0.0016201,0.00013841,3.8256e-05,4.4254e-05,-3.6172e-05,-3.5939e-06,-1.2799e-05,1,0.38,2,0.38,0.5
3.0554e-05,0.13074,0.0057987,-0.0015131,0.00013763,3.8214e-05,4.4178e-05,-3.6104e-05,-3.6324e-06,-1.266e-05,1,0.382,2,0.382,0.5
3.0684e-05,0.13076,0.005732,-0.001406,0.00013684,3.8173e-05,4.4103e-05,-3.6036e-05,-3.6708e-06,-1.2521e-05,1,0.384,2,0.384,0.5
3.0813e-05,0.13079,0.0056653,-0.001299,0.00013606,3.8131e-05,4.4027e-05,-3.5969e-05,-3.7093e-06,-1.2381e-05,1,0.386,2,0.386,0.5
3.0943e-05,0.13081,0.0055986,-0.0011919,0.00013527,3.809e-05,4.3951e-05,-3.5901e-05,-3.7478e-06,-1.2242e-05,1,0.388,2,0.388,0.5
3.1073e-05,0.13084,0.0055319,-0.0010849,0.00013449,3.8048e-05,4.3875e-05,-3.5833e-05,-3.7862e-06,-1.2102e-05,1,0.39,2,0.39,0.5
3.1202e-05,0.13087,0.0054652,-0.00097787,0.00013371,3.8007e-05,4.3799e-05,-3.5765e-05,-3.8247e-06,-1.1963e-05,1,0.392,2,0.392,0.5
3.1332e-05,0.13089,0.0053985,-0.00087083,0.00013292,3.7965e-05,4.3723e-05,-3.5698e-05,-3.8631e-06,-1.1823e-05,1,0.394,2,0.394,0.5
3.1461e-05,0.13092,0.0053319,-0.00076379,0.00013214,3.7923e-05,4.3647e-05,-3.563e-05,-3.9016e-06,-1.1684e-05,1,0.396,2,0.396,0.5
3.1591e-05,0.13094,0.0052652,-0.00065675,0.00013135,3.7882e-05,4.3571e-05,-3.5562e-05,-3.94e-06,-1.1544e-05,1,0.398,2,0.398,0.5
3.172e-05,0.13097,0.0051985,-0.00054971,0.00013057,3.784e-05,4.3495e-05,-3.5494e-05,-3.9785e-06,-1.1405e-05,1,0.4,2,0.4,0.5
3.185e-05,0.13099,0.0051318,-0.00044267,0.00012978,3.7799e-05,4.342e-05,-3.5427e-05,-4.0169e-06,-1.1265e-05,1,0.402,2,0.402,0.5
3.2035e-05,0.13103,0.0050856,-0.00041888,0.00012909,3.7741e-05,4.3347e-05,-3.5341e-05,-4.0346e-06,-1.117e-05,1,0.404,2,0.404,0.5
3.2312e-05,0.13108,0.0050741,-0.00053572,0.00012854,3.7657e-05,4.328e-05,-3.5227e-05,-4.0171e-06,-1.115e-05,1,0.406,2,0.406,0.5
3.2589e-05,0.13114,0.0050627,-0.00065256,0.00012799,3.7572e-05,4.3213e-05,-3.5112e-05,-3.9997e-06,-1.113e-05,1,0.408,2,0.408,0.5
3.2867e-05,0.13119,0.0050512,-0.00076941,0.00012744,3.7488e-05,4.3146e-05,-3.4998e-05,-3.9822e-06,-1.1111e-05,1,0.41,2,0.41,0.5
3.3144e-05,0.13124,0.0050397,-0.00088625,0.00012689,3.7403e-05,4.3078e-05,-3.4883e-05,-3.9648e-06,-1.1091e-05,1,0.412,2,0.412,0.5
3.3422e-05,0.1313,0.0050282,-0.0010031,0.00012633,3.7319e-05,4.3011e-05,-3.4769e-05,-3.9473e-06,-1.1071e-05,1,0.414,2,0.414,0.5
3.3699e-05,0.13135,0.0050167,-0.0011199,0.00012578,3.7234e-05,4.2944e-05,-3.4654e-05,-3.9299e-06,-1.1051e-05,1,0.416,2,0.416,0.5
3.3977e-05,0.13141,0.0050053,-0.0012368,0.00012523,3.715e-05,4.2877e-05,-3.4539e-05,-3.9124e-06,-1.1031e-05,1,0.418,2,0.418,0.5
3.4254e-05,0.13146,0.0049938,-0.0013536,0.00012468,3.7065e-05,4.281e-05,-3.4425e-05,-3.895e-06,-1.1011e-05,1,0.42,2,0.42,0.5
3.4531e-05,0.13152,0.0049823,-0.0014705,0.00012413,3.6981e-05,4.2743e-05,-3.431e-05,-3.8775e-06,-1.0992e-05,1,0.422,2,0.422,0.5
3.4809e-05,0.13157,0.0049708,-0.0015873,0.00012358,3.6896e-05,4.2676e-05,-3.4196e-05,-3.8601e-06,-1.0972e-05,1,0.424,2,0.424,0.5
3.5086e-05,0.13162,0.0049593,-0.0017042,0.00012303,3.6811e-05,4.2608e-05,-3.4081e-05,-3.8426e-06,-1.0952e-05,1,0.426,2,0.426,0.5
3.5364e-05,0.13168,0.0049479,-0.001821,0.00012248,3.6727e-05,4.2541e-05,-3.3967e-05,-3.8252e-06,-1.0932e-05,1,0.428,2,0.428,0.5
3.555e-05,0.13175,0.0049183,-0.0018921,0.00012199,3.6642e-05,4.2477e-05,-3.3888e-05,-3.8198e-06,-1.0921e-05,1,0.43,2,0.43,0.5
3.5648e-05,0.13185,0.0048712,-0.0019186,0.00012156,3.6557e-05,4.2417e-05,-3.3846e-05,-3.8262e-06,-1.0919e-05,1,0.432,2,0.432,0.5
3.5746e-05,0.13195,0.0048241,-0.0019451,0.00012113,3.6471e-05,4.2356e-05,-3.3803e-05,-3.8326e-06,-1.0916e-05,1,0.434,2,0.434,0.5
3.5844e-05,0.13204,0.004777,-0.0019716,0.0001207,3.6386e-05,4.2295e-05,-3.376e-05,-3.839e-06,-1.0914e-05,1,0.436,2,0.436,0.5
3.5942e-05,0.13214,0.0047299,-0.001998,0.00012027,3.6301e-05,4.2234e-05,-3.3717e-05,-3.8454e-06,-1.0911e-05,1,0.438,2,0.438,0.5
3.604e-05,0.13223,0.0046827,-0.0020245,0.00011984,3.6215e-05,4.2173e-05,-3.3674e-05,-3.8518e-06,-1.0909e-05,1,0.44,2,0.44,0.5
3.6138e-05,0.13233,0.0046356,-0.002051,0.00011941,3.613e-05,4.2112e-05,-3.3631e-05,-3.8582e-06,-1.0906e-05,1,0.442,2,0.442,0.5
3.6236e-05,0.13242,0.0045885,-0.0020775,0.00011898,3.6045e-05,4.2052e-05,-3.3588e-05,-3.8646e-06,-1.0904e-05,1,0.444,2,0.444,0.5
3.6334e-05,0.13252,0.0045414,-0.0021039,0.00011855,3.5959e-05,4.1991e-05,-3.3545e-05,-3.871e-06,-1.0901e-05,1,0.446,2,0.446,0.5
3.6432e-05,0.13262,0.0044942,-0.0021304,0.00011812,3.5874e-05,4.193e-05,-3.3502e-05,-3.8775e-06,-1.0899e-05,1,0.448,2,0.448,0.5
3.653e-05,0.13271,0.0044471,-0.0021569,0.00011769,3.5789e-05,4.1869e-05,-3.3459e-05,-3.8839e-06,-1.0896e-05,1,0.45,2,0.45,0.5
3.6628e-05,0.13281,0.0044,-0.0021834,0.00011726,3.5703e-05,4.1808e-05,-3.3416e-05,-3.8903e-06,-1.0894e-05,1,0.452,2,0.452,0.5
3.6726e-05,0.1329,0.0043529,-0.0022098,0.00011683,3.5618e-05,4.1748e-05,-3.3373e-05,-3.8967e-06,-1.0892e-05,1,0.454,2,0.454,0.5
3.6617e-05,0.13295,0.0043573,-0.0023388,0.00011649,3.5553e-05,4.1677e-05,-3.3341e-05,-3.8567e-06,-1.0923e-05,1,0.456,2,0.456,0.5
3.6391e-05,0.13297,0.0043908,-0.0025255,0.0001162,3.5498e-05,4.1601e-05,-3.3315e-05,-3.7906e-06,-1.0974e-05,1,0.458,2,0.458,0.5
3.6166e-05,0.13299,0.0044243,-0.0027121,0.00011592,3.5444e-05,4.1525e-05,-3.3289e-05,-3.7245e-06,-1.1024e-05,1,0.46,2,0.46,0.5
3.594e-05,0.13301,0.0044578,-0.0028988,0.00011563,3.539e-05,4.1448e-05,-3.3262e-05,-3.6584e-06,-1.1075e-05,1,0.462,2,0.462,0.5
3.5714e-05,0.13303,0.0044913,-0.0030854,0.00011535,3.5335e-05,4.1372e-05,-3.3236e-05,-3.5923e-06,-1.1126e-05,1,0.464,2,0.464,0.5
3.5488e-05,0.13305,0.0045247,-0.0032721,0.00011506,3.5281e-05,4.1296e-05,-3.321e-05,-3.5262e-06,-1.1177e-05,1,0.466,2,0.466,0.5
3.5263e-05,0.13307,0.0045582,-0.0034587,0.00011478,3.5227e-05,4.122e-05,-3.3183e-05,-3.4601e-06,-1.1227e-05,1,0.468,2,0.468,0.5
3.5037e-05,0.13309,0.0045917,-0.0036454,0.00011449,3.5172e-05,4.1144e-05,-3.3157e-05,-3.394e-06,-1.1278e-05,1,0.47,2,0.47,0.5
3.4811e-05,0.13311,0.0046252,-0.003832,0.00011421,3.5118e-05,4.1068e-05,-3.3131e-05,-3.3279e-06,-1.1329e-05,1,0.472,2,0.472,0.5
3.4585e-05,0.13312,0.0046587,-0.0040186,0.00011392,3.5064e-05,4.0991e-05,-3.3104e-05,-3.2618e-06,-1.1379e-05,1,0.474,2,0.474,0.5
3.436e-05,0.13314,0.0046922,-0.0042053,0.00011364,3.5009e-05,4.0915e-05,-3.3078e-05,-3.1957e-06,-1.143e-05,1,0.476,2,0.476,0.5
3.4134e-05,0.13316,0.0047256,-0.0043919,0.00011335,3.4955e-05,4.0839e-05,-3.3052e-05,-3.1296e-06,-1.1481e-05,1,0.478,2,0.478,0.5
3.3908e-05,0.13318,0.0047591,-0.0045786,0.00011307,3.4901e-05,4.0763e-05,-3.3026e-05,-3.0634e-06,-1.1532e-05,1,0.48,2,0.48,0.5
3.3682e-05,0.1332,0.0047926,-0.0047652,0.00011278,3.4846e-05,4.0687e-05,-3.2999e-05,-2.9973e-06,-1.1582e-05,1,0.482,2,0.482,0.5
3.3535e-05,0.13327,0.0048129,-0.0049461,0.00011248,3.478e-05,4.0627e-05,-3.2974e-05,-2.9366e-06,-1.1657e-05,1,0.484,2,0.484,0.5
3.3488e-05,0.1334,0.0048163,-0.0051197,0.00011215,3.4699e-05,4.0589e-05,-3.2948e-05,-2.8828e-06,-1.1764e-05,1,0.486,2,0.486,0.5
3.3441e-05,0.13353,0.0048197,-0.0052932,0.00011183,3.4618e-05,4.0551e-05,-3.2923e-05,-2.8289e-06,-1.1871e-05,1,0.488,2,0.488,0.5
3.3394e-05,0.13365,0.0048231,-0.0054668,0.0001115,3.4536e-05,4.0513e-05,-3.2898e-05,-2.7751e-06,-1.1977e-05,1,0.49,2,0.49,0.5
3.3347e-05,0.13378,0.0048265,-0.0056404,0.00011117,3.4455e-05,4.0474e-05,-3.2873e-05,-2.7212e-06,-1.2084e-05,1,0.492,2,0.492,0.5
3.33e-05,0.13391,0.0048299,-0.0058139,0.00011085,3.4374e-05,4.0436e-05,-3.2847e-05,-2.6674e-06,-1.2191e-05,1,0.494,2,0.494,0.5
3.3253e-05,0.13404,0.0048334,-0.0059875,0.00011052,3.4292e-05,4.0398e-05,-3.2822e-05,-2.6135e-06,-1.2297e-05,1,0.496,2,0.496,0.5
3.3206e-05,0.13417,0.0048368,-0.006161,0.00011019,3.4211e-05,4.036e-05,-3.2797e-05,-2.5596e-06,-1.2404e-05,1,0.498,2,0.498,0.5
3.3159e-05,0.1343,0.0048402,-0.0063346,0.00010987,3.4129e-05,4.0322e-05,-3.2772e-05,-2.5058e-06,-1.2511e-05,1,0.5,2,0.5,0.5
3.3112e-05,0.13442,0.0048436,-0.0065081,0.00010954,3.4048e-05,4.0284e-05,-3.2747e-05,-2.4519e-06,-1.2617e-05,1,0.502,2,0.502,0.5
3.3065e-05,0.13455,0.004847,-0.0066817,0.00010922,3.3967e-05,4.0245e-05,-3.2721e-05,-2.3981e-06,-1.2724e-05,1,0.504,2,0.504,0.5
3.3018e-05,0.13468,0.0048504,-0.0068553,0.00010889,3.3885e-05,4.0207e-05,-3.2696e-05,-2.3442e-06,-1.2831e-05,1,0.506,2,0.506,0.5
3.2971e-05,0.13481,0.0048538,-0.0070288,0.00010856,3.3804e-05,4.0169e-05,-3.2671e-05,-2.2904e-06,-1.2937e-05,1,0.508,2,0.508,0.5
3.2924e-05,0.13494,0.0048572,-0.0072024,0.00010824,3.3723e-05,4.0131e-05,-3.2646e-05,-2.2365e-06,-1.3044e-05,1,0.51,2,0.51,0.5
3.2747e-05,0.13506,0.0048542,-0.0073333,0.00010792,3.3648e-05,4.0071e-05,-3.2622e-05,-2.1844e-06,-1.3116e-05,1,0.512,2,0.512,0.5
3.2154e-05,0.1352,0.0048306,-0.0073268,0.00010766,3.3594e-05,3.9942e-05,-3.2605e-05,-2.1376e-06,-1.3077e-05,1,0.514,2,0.514,0.5
3.156e-05,0.13533,0.004807,-0.0073203,0.0001074,3.354e-05,3.9812e-05,-3.2587e-05,-2.0909e-06,-1.3038e-05,1,0.516,2,0.516,0.5
3.0967e-05,0.13546,0.0047833,-0.0073139,0.00010713,3.3486e-05,3.9683e-05,-3.2569e-05,-2.0442e-06,-1.3e-05,1,0.518,2,0.518,0.5
3.0373e-05,0.13559,0.0047597,-0.0073074,0.00010687,3.3432e-05,3.9554e-05,-3.2552e-05,-1.9974e-06,-1.2961e-05,1,0.52,2,0.52,0.5
2.978e-05,0.13572,0.004736,-0.007301,0.0001066,3.3378e-05,3.9424e-05,-3.2534e-05,-1.9507e-06,-1.2922e-05,1,0.522,2,0.522,0.5
2.9186e-05,0.13585,0.0047124,-0.0072945,0.00010634,3.3324e-05,3.9295e-05,-3.2516e-05,-1.9039e-06,-1.2883e-05,1,0.524,2,0.524,0.5
2.8592e-05,0.13599,0.0046888,-0.0072881,0.00010607,3.327e-05,3.9166e-05,-3.2499e-05,-1.8572e-06,-1.2844e-05,1,0.526,2,0.526,0.5
2.7999e-05,0.13612,0.0046651,-0.0072816,0.00010581,3.3216e-05,3.9036e-05,-3.2481e-05,-1.8105e-06,-1.2805e-05,1,0.528,2,0.528,0.5
2.7405e-05,0.13625,0.0046415,-0.0072751,0.00010554,3.3162e-05,3.8907e-05,-3.2464e-05,-1.7637e-06,-1.2767e-05,1,0.53,2,0.53,0.5
2.6812e-05,0.13638,0.0046179,-0.0072687,0.00010528,3.3108e-05,3.8777e-05,-3.2446e-05,-1.717e-06,-1.2728e-05,1,0.532,2,0.532,0.5
2.6218e-05,0.13651,0.0045942,-0.0072622,0.00010502,3.3054e-05,3.8648e-05,-3.2428e-05,-1.6703e-06,-1.2689e-05,1,0.534,2,0.534,0.5
2.5625e-05,0.13664,0.0045706,-0.0072558,0.00010475,3.3e-05,3.8519e-05,-3.2411e-05,-1.6235e-06,-1.265e-05,1,0.536,2,0.536,0.5
2.5031e-05,0.13678,0.0045469,-0.0072493,0.00010449,3.2946e-05,3.8389e-05,-3.2393e-05,-1.5768e-06,-1.2611e-05,1,0.538,2,0.538,0.5
2.4437e-05,0.13691,0.0045233,-0.0072428,0.00010422,3.2892e-05,3.826e-05,-3.2375e-05,-1.53e-06,-1.2572e-05,1,0.54,2,0.54,0.5
2.3844e-05,0.13704,0.0044997,-0.0072364,0.00010396,3.2839e-05,3.8131e-05,-3.2358e-05,-1.4833e-06,-1.2534e-05,1,0.542,2,0.542,0.5
2.3513e-05,0.13717,0.0044815,-0.0072589,0.00010361,3.2771e-05,3.7998e-05,-3.23e-05,-1.4383e-06,-1.2508e-05,1,0.544,2,0.544,0.5
2.3387e-05,0.13729,0.0044676,-0.0073041,0.0001032,3.2692e-05,3.7863e-05,-3.221e-05,-1.3947e-06,-1.2492e-05,1,0.546,2,0.546,0.5
2.3262e-05,0.13741,0.0044536,-0.0073493,0.00010279,3.2613e-05,3.7728e-05,-3.2121e-05,-1.351e-06,-1.2477e-05,1,0.548,2,0.548,0.5
2.3136e-05,0.13754,0.0044397,-0.0073945,0.00010238,3.2534e-05,3.7593e-05,-3.2031e-05,-1.3074e-06,-1.2461e-05,1,0.55,2,0.55,0.5
2.301e-05,0.13766,0.0044258,-0.0074396,0.00010197,3.2456e-05,3.7458e-05,-3.1941e-05,-1.2638e-06,-1.2446e-05,1,0.552,2,0.552,0.5
2.2885e-05,0.13779,0.0044119,-0.0074848,0.00010157,3.2377e-05,3.7323e-05,-3.1852e-05,-1.2201e-06,-1.243e-05,1,0.554,2,0.554,0.5
2.2759e-05,0.13791,0.004398,-0.00753,0.00010116,3.2298e-05,3.7188e-05,-3.1762e-05,-1.1765e-06,-1.2415e-05,1,0.556,2,0.556,0.5
2.2633e-05,0.13803,0.004384,-0.0075752,0.00010075,3.2219e-05,3.7053e-05,-3.1673e-05,-1.1329e-06,-1.24e-05,1,0.558,2,0.558,0.5
2.2507e-05,0.13816,0.0043701,-0.0076204,0.00010034,3.2141e-05,3.6918e-05,-3.1583e-05,-1.0892e-06,-1.2384e-05,1,0.56,2,0.56,0.5
2.2382e-05,0.13828,0.0043562,-0.0076655,9.9928e-05,3.2062e-05,3.6783e-05,-3.1493e-05,-1.0456e-06,-1.2369e-05,1,0.562,2,0.562,0.5
2.2256e-05,0.13841,0.0043423,-0.0077107,9.9519e-05,3.1983e-05,3.6648e-05,-3.1404e-05,-1.002e-06,-1.2353e-05,1,0.564,2,0.564,0.5
2.213e-05,0.13853,0.0043284,-0.0077559,9.911e-05,3.1904e-05,3.6513e-05,-3.1314e-05,-9.5833e-07,-1.2338e-05,1,0.566,2,0.566,0.5
2.2005e-05,0.13865,0.0043144,-0.0078011,9.87e-05,3.1825e-05,3.6378e-05,-3.1225e-05,-9.147e-07,-1.2322e-05,1,0.568,2,0.568,0.5
2.1879e-05,0.13878,0.0043005,-0.0078463,9.8291e-05,3.1747e-05,3.6243e-05,-3.1135e-05,-8.7106e-07,-1.2307e-05,1,0.57,2,0.57,0.5
2.1753e-05,0.1389,0.0042866,-0.0078914,9.7882e-05,3.1668e-05,3.6108e-05,-3.1045e-05,-8.2743e-07,-1.2291e-05,1,0.572,2,0.572,0.5
2.1628e-05,0.13902,0.0042727,-0.0079366,9.7472e-05,3.1589e-05,3.5973e-05,-3.0956e-05,-7.8379e-07,-1.2276e-05,1,0.574,2,0.574,0.5
2.1541e-05,0.13914,0.0042558,-0.0078481,9.7071e-05,3.1526e-05,3.5798e-05,-3.0879e-05,-7.7119e-07,-1.2183e-05,1,0.576,2,0.576,0.5
2.146e-05,0.13926,0.0042385,-0.0077422,9.667e-05,3.1465e-05,3.5617e-05,-3.0803e-05,-7.6261e-07,-1.2081e-05,1,0.578,2,0.578,0.5
2.1379e-05,0.13938,0.0042212,-0.0076364,9.6269e-05,3.1404e-05,3.5437e-05,-3.0728e-05,-7.5403e-07,-1.1979e-05,1,0.58,2,0.58,0.5
2.1298e-05,0.13949,0.004204,-0.0075305,9.5868e-05,3.1343e-05,3.5256e-05,-3.0653e-05,-7.4544e-07,-1.1877e-05,1,0.582,2,0.582,0.5
2.1217e-05,0.13961,0.0041867,-0.0074247,9.5468e-05,3.1282e-05,3.5076e-05,-3.0577e-05,-7.3686e-07,-1.1774e-05,1,0.584,2,0.584,0.5
2.1136e-05,0.13973,0.0041694,-0.0073188,9.5067e-05,3.1221e-05,3.4895e-05,-3.0502e-05,-7.2828e-07,-1.1672e-05,1,0.586,2,0.586,0.5
2.1055e-05,0.13984,0.0041521,-0.0072129,9.4666e-05,3.116e-05,3.4715e-05,-3.0427e-05,-7.1969e-07,-1.157e-05,1,0.588,2,0.588,0.5
2.0974e-05,0.13996,0.0041349,-0.0071071,9.4265e-05,3.1099e-05,3.4535e-05,-3.0351e-05,-7.1111e-07,-1.1468e-05,1,0.59,2,0.59,0.5
2.0892e-05,0.14008,0.0041176,-0.0070012,9.3864e-05,3.1038e-05,3.4354e-05,-3.0276e-05,-7.0253e-07,-1.1365e-05,1,0.592,2,0.592,0.5
2.0811e-05,0.14019,0.0041003,-0.0068954,9.3464e-05,3.0976e-05,3.4174e-05,-3.0201e-05,-6.9394e-07,-1.1263e-05,1,0.594,2,0.594,0.5
2.073e-05,0.14031,0.004083,-0.0067895,9.3063e-05,3.0915e-05,3.3993e-05,-3.0125e-05,-6.8536e-07,-1.1161e-05,1,0.596,2,0.596,0.5
2.0649e-05,0.14043,0.0040658,-0.0066837,9.2662e-05,3.0854e-05,3.3813e-05,-3.005e-05,-6.7678e-07,-1.1059e-05,1,0.598,2,0.598,0.5
2.0568e-05,0.14054,0.0040485,-0.0065778,9.2261e-05,3.0793e-05,3.3632e-05,-2.9975e-05,-6.6819e-07,-1.0956e-05,1,0.6,2,0.6,0.5
2.0487e-05,0.14066,0.0040312,-0.0064719,9.1861e-05,3.0732e-05,3.3452e-05,-2.9899e-05,-6.5961e-07,-1.0854e-05,1,0.602,2,0.602,0.5
2.0406e-05,0.14078,0.0040139,-0.0063661,9.146e-05,3.0671e-05,3.3272e-05,-2.9824e-05,-6.5103e-07,-1.0752e-05,1,0.604,2,0.604,0.5
