"p","U:0","U:1","U:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.0098e-05,0.11981,0.0042689,0.0050725,0.00011426,2.6838e-05,4.4446e-05,-2.0877e-05,5.1294e-07,1.2714e-05,1,0.31,2,0.31,1.9
5.1566e-05,0.12007,0.0041725,0.0051826,0.0001134,2.6816e-05,4.4295e-05,-2.0868e-05,5.4541e-07,1.2738e-05,1,0.312,2,0.312,1.9
5.3035e-05,0.12033,0.0040762,0.0052926,0.00011253,2.6794e-05,4.4144e-05,-2.0858e-05,5.7787e-07,1.2763e-05,1,0.314,2,0.314,1.9
5.404e-05,0.12069,0.0038787,0.0053502,0.00011179,2.6758e-05,4.4005e-05,-2.0833e-05,6.002e-07,1.2713e-05,1,0.316,2,0.316,1.9
5.4931e-05,0.12107,0.0036564,0.0053949,0.00011109,2.6718e-05,4.3868e-05,-2.0804e-05,6.2003e-07,1.2646e-05,1,0.318,2,0.318,1.9
5.5822e-05,0.12145,0.0034341,0.0054396,0.00011038,2.6678e-05,4.3732e-05,-2.0775e-05,6.3987e-07,1.2579e-05,1,0.32,2,0.32,1.9
5.6714e-05,0.12183,0.0032118,0.0054843,0.00010968,2.6638e-05,4.3595e-05,-2.0746e-05,6.5971e-07,1.2511e-05,1,0.322,2,0.322,1.9
5.7605e-05,0.12221,0.0029896,0.005529,0.00010898,2.6599e-05,4.3458e-05,-2.0716e-05,6.7954e-07,1.2444e-05,1,0.324,2,0.324,1.9
5.8496e-05,0.12259,0.0027673,0.0055737,0.00010827,2.6559e-05,4.3322e-05,-2.0687e-05,6.9938e-07,1.2376e-05,1,0.326,2,0.326,1.9
5.9387e-05,0.12297,0.002545,0.0056184,0.00010757,2.6519e-05,4.3185e-05,-2.0658e-05,7.1922e-07,1.2309e-05,1,0.328,2,0.328,1.9
6.0278e-05,0.12335,0.0023227,0.005663,0.00010686,2.6479e-05,4.3049e-05,-2.0629e-05,7.3906e-07,1.2241e-05,1,0.33,2,0.33,1.9
6.1169e-05,0.12373,0.0021004,0.0057077,0.00010616,2.644e-05,4.2912e-05,-2.06e-05,7.5889e-07,1.2174e-05,1,0.332,2,0.332,1.9
6.206e-05,0.12411,0.0018781,0.0057524,0.00010545,2.64e-05,4.2776e-05,-2.0571e-05,7.7873e-07,1.2107e-05,1,0.334,2,0.334,1.9
6.2821e-05,0.12449,0.0016803,0.0058202,0.00010478,2.6367e-05,4.2646e-05,-2.0554e-05,8.0258e-07,1.2049e-05,1,0.336,2,0.336,1.9
6.3175e-05,0.12484,0.0015588,0.00596,0.00010422,2.6357e-05,4.2537e-05,-2.0575e-05,8.3894e-07,1.202e-05,1,0.338,2,0.338,1.9
6.353e-05,0.12519,0.0014373,0.0060998,0.00010365,2.6346e-05,4.2429e-05,-2.0596e-05,8.7529e-07,1.1991e-05,1,0.34,2,0.34,1.9
6.3884e-05,0.12555,0.0013158,0.0062396,0.00010308,2.6336e-05,4.232e-05,-2.0617e-05,9.1165e-07,1.1962e-05,1,0.342,2,0.342,1.9
6.4239e-05,0.1259,0.0011943,0.0063794,0.00010252,2.6326e-05,4.2211e-05,-2.0638e-05,9.48e-07,1.1933e-05,1,0.344,2,0.344,1.9
6.4593e-05,0.12625,0.0010728,0.0065192,0.00010195,2.6315e-05,4.2103e-05,-2.0659e-05,9.8436e-07,1.1904e-05,1,0.346,2,0.346,1.9
6.4948e-05,0.12661,0.00095126,0.006659,0.00010139,2.6305e-05,4.1994e-05,-2.068e-05,1.0207e-06,1.1875e-05,1,0.348,2,0.348,1.9
6.5302e-05,0.12696,0.00082976,0.0067988,0.00010082,2.6294e-05,4.1885e-05,-2.0701e-05,1.0571e-06,1.1846e-05,1,0.35,2,0.35,1.9
6.5657e-05,0.12731,0.00070825,0.0069387,0.00010025,2.6284e-05,4.1777e-05,-2.0722e-05,1.0934e-06,1.1817e-05,1,0.352,2,0.352,1.9
6.6011e-05,0.12767,0.00058674,0.0070785,9.9687e-05,2.6273e-05,4.1668e-05,-2.0743e-05,1.1298e-06,1.1788e-05,1,0.354,2,0.354,1.9
6.6366e-05,0.12802,0.00046523,0.0072183,9.9121e-05,2.6263e-05,4.1559e-05,-2.0764e-05,1.1661e-06,1.1759e-05,1,0.356,2,0.356,1.9
6.6922e-05,0.12839,0.00041293,0.0071892,9.8495e-05,2.6223e-05,4.1471e-05,-2.0736e-05,1.1901e-06,1.1627e-05,1,0.358,2,0.358,1.9
6.7572e-05,0.12876,0.00039269,0.0070819,9.784e-05,2.617e-05,4.1392e-05,-2.0685e-05,1.2083e-06,1.1447e-05,1,0.36,2,0.36,1.9
6.8222e-05,0.12914,0.00037245,0.0069747,9.7186e-05,2.6117e-05,4.1313e-05,-2.0634e-05,1.2266e-06,1.1266e-05,1,0.362,2,0.362,1.9
6.8872e-05,0.12951,0.0003522,0.0068675,9.6531e-05,2.6064e-05,4.1234e-05,-2.0584e-05,1.2448e-06,1.1086e-05,1,0.364,2,0.364,1.9
6.9522e-05,0.12988,0.00033196,0.0067602,9.5876e-05,2.6011e-05,4.1155e-05,-2.0533e-05,1.263e-06,1.0906e-05,1,0.366,2,0.366,1.9
7.0172e-05,0.13026,0.00031171,0.006653,9.5222e-05,2.5958e-05,4.1076e-05,-2.0482e-05,1.2813e-06,1.0725e-05,1,0.368,2,0.368,1.9
7.0822e-05,0.13063,0.00029147,0.0065457,9.4567e-05,2.5905e-05,4.0997e-05,-2.0431e-05,1.2995e-06,1.0545e-05,1,0.37,2,0.37,1.9
7.1472e-05,0.13101,0.00027122,0.0064385,9.3913e-05,2.5852e-05,4.0917e-05,-2.038e-05,1.3177e-06,1.0365e-05,1,0.372,2,0.372,1.9
7.2122e-05,0.13138,0.00025098,0.0063312,9.3258e-05,2.5798e-05,4.0838e-05,-2.0329e-05,1.3359e-06,1.0184e-05,1,0.374,2,0.374,1.9
7.2772e-05,0.13176,0.00023074,0.006224,9.2604e-05,2.5745e-05,4.0759e-05,-2.0278e-05,1.3542e-06,1.0004e-05,1,0.376,2,0.376,1.9
7.3422e-05,0.13213,0.00021049,0.0061167,9.1949e-05,2.5692e-05,4.068e-05,-2.0227e-05,1.3724e-06,9.8236e-06,1,0.378,2,0.378,1.9
7.4061e-05,0.1325,0.00018974,0.0060134,9.1302e-05,2.5641e-05,4.0601e-05,-2.0179e-05,1.3906e-06,9.6442e-06,1,0.38,2,0.38,1.9
7.43e-05,0.13274,0.00015107,0.0060471,9.0924e-05,2.5639e-05,4.0506e-05,-2.0213e-05,1.407e-06,9.4951e-06,1,0.382,2,0.382,1.9
7.4539e-05,0.13297,0.0001124,0.0060808,9.0545e-05,2.5638e-05,4.0412e-05,-2.0247e-05,1.4235e-06,9.346e-06,1,0.384,2,0.384,1.9
7.4778e-05,0.13321,7.3728e-05,0.0061144,9.0167e-05,2.5636e-05,4.0318e-05,-2.0281e-05,1.4399e-06,9.1969e-06,1,0.386,2,0.386,1.9
7.5018e-05,0.13344,3.5058e-05,0.0061481,8.9789e-05,2.5635e-05,4.0223e-05,-2.0316e-05,1.4564e-06,9.0478e-06,1,0.388,2,0.388,1.9
7.5257e-05,0.13368,-3.6117e-06,0.0061818,8.941e-05,2.5633e-05,4.0129e-05,-2.035e-05,1.4728e-06,8.8987e-06,1,0.39,2,0.39,1.9
7.5496e-05,0.13392,-4.2282e-05,0.0062155,8.9032e-05,2.5632e-05,4.0034e-05,-2.0384e-05,1.4892e-06,8.7496e-06,1,0.392,2,0.392,1.9
7.5735e-05,0.13415,-8.0952e-05,0.0062492,8.8654e-05,2.563e-05,3.994e-05,-2.0418e-05,1.5057e-06,8.6006e-06,1,0.394,2,0.394,1.9
7.5975e-05,0.13439,-0.00011962,0.0062829,8.8275e-05,2.5629e-05,3.9845e-05,-2.0453e-05,1.5221e-06,8.4515e-06,1,0.396,2,0.396,1.9
7.6214e-05,0.13462,-0.00015829,0.0063166,8.7897e-05,2.5627e-05,3.9751e-05,-2.0487e-05,1.5386e-06,8.3024e-06,1,0.398,2,0.398,1.9
7.6453e-05,0.13486,-0.00019696,0.0063503,8.7518e-05,2.5626e-05,3.9657e-05,-2.0521e-05,1.555e-06,8.1533e-06,1,0.4,2,0.4,1.9
7.6692e-05,0.1351,-0.00023563,0.0063839,8.714e-05,2.5624e-05,3.9562e-05,-2.0556e-05,1.5714e-06,8.0042e-06,1,0.402,2,0.402,1.9
7.6989e-05,0.13533,-0.00024288,0.0063664,8.6722e-05,2.5611e-05,3.9474e-05,-2.056e-05,1.5808e-06,7.8637e-06,1,0.404,2,0.404,1.9
7.7383e-05,0.13555,-0.00019707,0.0062624,8.6237e-05,2.5577e-05,3.9397e-05,-2.0516e-05,1.5783e-06,7.7377e-06,1,0.406,2,0.406,1.9
7.7776e-05,0.13578,-0.00015125,0.0061584,8.5752e-05,2.5543e-05,3.9319e-05,-2.0471e-05,1.5758e-06,7.6118e-06,1,0.408,2,0.408,1.9
7.817e-05,0.136,-0.00010543,0.0060543,8.5267e-05,2.5509e-05,3.9242e-05,-2.0426e-05,1.5733e-06,7.4858e-06,1,0.41,2,0.41,1.9
7.8564e-05,0.13623,-5.9606e-05,0.0059503,8.4782e-05,2.5476e-05,3.9164e-05,-2.0382e-05,1.5708e-06,7.3598e-06,1,0.412,2,0.412,1.9
7.8957e-05,0.13645,-1.3787e-05,0.0058463,8.4297e-05,2.5442e-05,3.9087e-05,-2.0337e-05,1.5683e-06,7.2338e-06,1,0.414,2,0.414,1.9
7.9351e-05,0.13668,3.2033e-05,0.0057422,8.3812e-05,2.5408e-05,3.9009e-05,-2.0292e-05,1.5658e-06,7.1078e-06,1,0.416,2,0.416,1.9
7.9744e-05,0.13691,7.7853e-05,0.0056382,8.3327e-05,2.5374e-05,3.8932e-05,-2.0247e-05,1.5633e-06,6.9818e-06,1,0.418,2,0.418,1.9
8.0138e-05,0.13713,0.00012367,0.0055342,8.2842e-05,2.5341e-05,3.8854e-05,-2.0203e-05,1.5608e-06,6.8559e-06,1,0.42,2,0.42,1.9
8.0532e-05,0.13736,0.00016949,0.0054301,8.2357e-05,2.5307e-05,3.8777e-05,-2.0158e-05,1.5583e-06,6.7299e-06,1,0.422,2,0.422,1.9
8.0925e-05,0.13758,0.00021531,0.0053261,8.1872e-05,2.5273e-05,3.8699e-05,-2.0113e-05,1.5558e-06,6.6039e-06,1,0.424,2,0.424,1.9
8.1319e-05,0.13781,0.00026113,0.0052221,8.1388e-05,2.5239e-05,3.8622e-05,-2.0068e-05,1.5533e-06,6.4779e-06,1,0.426,2,0.426,1.9
8.1713e-05,0.13803,0.00030695,0.005118,8.0903e-05,2.5205e-05,3.8544e-05,-2.0024e-05,1.5508e-06,6.3519e-06,1,0.428,2,0.428,1.9
8.1949e-05,0.13823,0.00033778,0.0050417,8.05e-05,2.5174e-05,3.8455e-05,-1.999e-05,1.547e-06,6.2384e-06,1,0.43,2,0.43,1.9
8.2033e-05,0.13841,0.00035398,0.0049924,8.0179e-05,2.5146e-05,3.8352e-05,-1.9967e-05,1.5418e-06,6.1371e-06,1,0.432,2,0.432,1.9
8.2117e-05,0.13859,0.00037018,0.0049431,7.9858e-05,2.5117e-05,3.825e-05,-1.9944e-05,1.5367e-06,6.0358e-06,1,0.434,2,0.434,1.9
8.2201e-05,0.13877,0.00038638,0.0048938,7.9537e-05,2.5089e-05,3.8148e-05,-1.9921e-05,1.5315e-06,5.9345e-06,1,0.436,2,0.436,1.9
8.2284e-05,0.13895,0.00040258,0.0048445,7.9216e-05,2.506e-05,3.8046e-05,-1.9899e-05,1.5263e-06,5.8332e-06,1,0.438,2,0.438,1.9
8.2368e-05,0.13913,0.00041878,0.0047952,7.8895e-05,2.5032e-05,3.7944e-05,-1.9876e-05,1.5212e-06,5.7319e-06,1,0.44,2,0.44,1.9
8.2452e-05,0.13931,0.00043498,0.0047459,7.8574e-05,2.5003e-05,3.7842e-05,-1.9853e-05,1.516e-06,5.6305e-06,1,0.442,2,0.442,1.9
8.2535e-05,0.13949,0.00045118,0.0046966,7.8253e-05,2.4975e-05,3.774e-05,-1.983e-05,1.5108e-06,5.5292e-06,1,0.444,2,0.444,1.9
8.2619e-05,0.13967,0.00046738,0.0046473,7.7931e-05,2.4946e-05,3.7638e-05,-1.9807e-05,1.5057e-06,5.4279e-06,1,0.446,2,0.446,1.9
8.2703e-05,0.13985,0.00048358,0.004598,7.761e-05,2.4918e-05,3.7536e-05,-1.9784e-05,1.5005e-06,5.3266e-06,1,0.448,2,0.448,1.9
8.2786e-05,0.14003,0.00049978,0.0045487,7.7289e-05,2.4889e-05,3.7433e-05,-1.9762e-05,1.4954e-06,5.2253e-06,1,0.45,2,0.45,1.9
8.287e-05,0.14022,0.00051598,0.0044994,7.6968e-05,2.486e-05,3.7331e-05,-1.9739e-05,1.4902e-06,5.124e-06,1,0.452,2,0.452,1.9
8.2954e-05,0.1404,0.00053218,0.00445,7.6647e-05,2.4832e-05,3.7229e-05,-1.9716e-05,1.485e-06,5.0226e-06,1,0.454,2,0.454,1.9
8.316e-05,0.14051,0.00054564,0.0044217,7.6377e-05,2.4821e-05,3.7124e-05,-1.9682e-05,1.465e-06,4.9719e-06,1,0.456,2,0.456,1.9
8.3436e-05,0.14058,0.00055758,0.0044052,7.6135e-05,2.4819e-05,3.7017e-05,-1.9641e-05,1.4367e-06,4.9496e-06,1,0.458,2,0.458,1.9
8.3712e-05,0.14065,0.00056951,0.0043888,7.5894e-05,2.4817e-05,3.691e-05,-1.9601e-05,1.4084e-06,4.9273e-06,1,0.46,2,0.46,1.9
8.3987e-05,0.14072,0.00058145,0.0043723,7.5652e-05,2.4815e-05,3.6803e-05,-1.956e-05,1.3801e-06,4.905e-06,1,0.462,2,0.462,1.9
8.4263e-05,0.14079,0.00059338,0.0043558,7.5411e-05,2.4814e-05,3.6696e-05,-1.952e-05,1.3517e-06,4.8827e-06,1,0.464,2,0.464,1.9
8.4539e-05,0.14086,0.00060532,0.0043393,7.5169e-05,2.4812e-05,3.6589e-05,-1.9479e-05,1.3234e-06,4.8604e-06,1,0.466,2,0.466,1.9
8.4814e-05,0.14093,0.00061725,0.0043228,7.4928e-05,2.481e-05,3.6482e-05,-1.9438e-05,1.2951e-06,4.8381e-06,1,0.468,2,0.468,1.9
8.509e-05,0.141,0.00062918,0.0043063,7.4686e-05,2.4808e-05,3.6376e-05,-1.9398e-05,1.2667e-06,4.8159e-06,1,0.47,2,0.47,1.9
8.5366e-05,0.14107,0.00064112,0.0042898,7.4445e-05,2.4807e-05,3.6269e-05,-1.9357e-05,1.2384e-06,4.7936e-06,1,0.472,2,0.472,1.9
8.5641e-05,0.14114,0.00065305,0.0042733,7.4203e-05,2.4805e-05,3.6162e-05,-1.9317e-05,1.2101e-06,4.7713e-06,1,0.474,2,0.474,1.9
8.5917e-05,0.14121,0.00066499,0.0042568,7.3962e-05,2.4803e-05,3.6055e-05,-1.9276e-05,1.1817e-06,4.749e-06,1,0.476,2,0.476,1.9
8.6193e-05,0.14128,0.00067692,0.0042403,7.372e-05,2.4802e-05,3.5948e-05,-1.9236e-05,1.1534e-06,4.7267e-06,1,0.478,2,0.478,1.9
8.6468e-05,0.14135,0.00068885,0.0042238,7.3479e-05,2.48e-05,3.5841e-05,-1.9195e-05,1.1251e-06,4.7044e-06,1,0.48,2,0.48,1.9
8.6744e-05,0.14143,0.00070079,0.0042073,7.3237e-05,2.4798e-05,3.5734e-05,-1.9155e-05,1.0968e-06,4.6821e-06,1,0.482,2,0.482,1.9
8.6824e-05,0.14153,0.00072029,0.0041983,7.2977e-05,2.4786e-05,3.562e-05,-1.9104e-05,1.0654e-06,4.6732e-06,1,0.484,2,0.484,1.9
8.6654e-05,0.14166,0.00074946,0.0041988,7.2691e-05,2.476e-05,3.5498e-05,-1.9042e-05,1.0301e-06,4.6815e-06,1,0.486,2,0.486,1.9
8.6484e-05,0.1418,0.00077864,0.0041993,7.2406e-05,2.4734e-05,3.5376e-05,-1.898e-05,9.9489e-07,4.6898e-06,1,0.488,2,0.488,1.9
8.6314e-05,0.14194,0.00080782,0.0041998,7.212e-05,2.4707e-05,3.5253e-05,-1.8918e-05,9.5963e-07,4.6981e-06,1,0.49,2,0.49,1.9
8.6143e-05,0.14207,0.000837,0.0042003,7.1835e-05,2.4681e-05,3.5131e-05,-1.8856e-05,9.2438e-07,4.7064e-06,1,0.492,2,0.492,1.9
8.5973e-05,0.14221,0.00086617,0.0042008,7.1549e-05,2.4655e-05,3.5009e-05,-1.8794e-05,8.8913e-07,4.7148e-06,1,0.494,2,0.494,1.9
8.5803e-05,0.14235,0.00089535,0.0042013,7.1264e-05,2.4629e-05,3.4886e-05,-1.8732e-05,8.5387e-07,4.7231e-06,1,0.496,2,0.496,1.9
8.5633e-05,0.14248,0.00092453,0.0042019,7.0978e-05,2.4603e-05,3.4764e-05,-1.867e-05,8.1862e-07,4.7314e-06,1,0.498,2,0.498,1.9
8.5463e-05,0.14262,0.0009537,0.0042024,7.0693e-05,2.4577e-05,3.4642e-05,-1.8608e-05,7.8337e-07,4.7397e-06,1,0.5,2,0.5,1.9
8.5293e-05,0.14276,0.00098288,0.0042029,7.0408e-05,2.4551e-05,3.4519e-05,-1.8545e-05,7.4811e-07,4.748e-06,1,0.502,2,0.502,1.9
8.5122e-05,0.1429,0.0010121,0.0042034,7.0122e-05,2.4525e-05,3.4397e-05,-1.8483e-05,7.1286e-07,4.7563e-06,1,0.504,2,0.504,1.9
8.4952e-05,0.14303,0.0010412,0.0042039,6.9837e-05,2.4499e-05,3.4275e-05,-1.8421e-05,6.7761e-07,4.7646e-06,1,0.506,2,0.506,1.9
8.4782e-05,0.14317,0.0010704,0.0042044,6.9551e-05,2.4473e-05,3.4152e-05,-1.8359e-05,6.4235e-07,4.7729e-06,1,0.508,2,0.508,1.9
8.4612e-05,0.14331,0.0010996,0.0042049,6.9266e-05,2.4447e-05,3.403e-05,-1.8297e-05,6.071e-07,4.7812e-06,1,0.51,2,0.51,1.9
8.4548e-05,0.14342,0.0011266,0.0042075,6.8997e-05,2.4423e-05,3.3904e-05,-1.8238e-05,5.7658e-07,4.7798e-06,1,0.512,2,0.512,1.9
8.4827e-05,0.14344,0.0011466,0.0042166,6.8783e-05,2.4408e-05,3.3769e-05,-1.8187e-05,5.6127e-07,4.747e-06,1,0.514,2,0.514,1.9
8.5106e-05,0.14347,0.0011666,0.0042258,6.857e-05,2.4392e-05,3.3633e-05,-1.8136e-05,5.4596e-07,4.7142e-06,1,0.516,2,0.516,1.9
8.5385e-05,0.14349,0.0011866,0.0042349,6.8356e-05,2.4376e-05,3.3497e-05,-1.8085e-05,5.3065e-07,4.6814e-06,1,0.518,2,0.518,1.9
8.5664e-05,0.14352,0.0012066,0.0042441,6.8142e-05,2.4361e-05,3.3361e-05,-1.8034e-05,5.1534e-07,4.6486e-06,1,0.52,2,0.52,1.9
8.5944e-05,0.14354,0.0012265,0.0042532,6.7929e-05,2.4345e-05,3.3226e-05,-1.7983e-05,5.0004e-07,4.6158e-06,1,0.522,2,0.522,1.9
8.6223e-05,0.14357,0.0012465,0.0042623,6.7715e-05,2.433e-05,3.309e-05,-1.7932e-05,4.8473e-07,4.583e-06,1,0.524,2,0.524,1.9
8.6502e-05,0.14359,0.0012665,0.0042715,6.7501e-05,2.4314e-05,3.2954e-05,-1.7881e-05,4.6942e-07,4.5502e-06,1,0.526,2,0.526,1.9
8.6781e-05,0.14362,0.0012865,0.0042806,6.7287e-05,2.4299e-05,3.2819e-05,-1.783e-05,4.5411e-07,4.5174e-06,1,0.528,2,0.528,1.9
8.706e-05,0.14364,0.0013065,0.0042898,6.7074e-05,2.4283e-05,3.2683e-05,-1.778e-05,4.388e-07,4.4846e-06,1,0.53,2,0.53,1.9
8.7339e-05,0.14367,0.0013265,0.0042989,6.686e-05,2.4268e-05,3.2547e-05,-1.7729e-05,4.235e-07,4.4518e-06,1,0.532,2,0.532,1.9
8.7618e-05,0.14369,0.0013465,0.004308,6.6646e-05,2.4252e-05,3.2411e-05,-1.7678e-05,4.0819e-07,4.419e-06,1,0.534,2,0.534,1.9
8.7897e-05,0.14372,0.0013665,0.0043172,6.6432e-05,2.4236e-05,3.2276e-05,-1.7627e-05,3.9288e-07,4.3862e-06,1,0.536,2,0.536,1.9
8.8176e-05,0.14375,0.0013865,0.0043263,6.6219e-05,2.4221e-05,3.214e-05,-1.7576e-05,3.7757e-07,4.3534e-06,1,0.538,2,0.538,1.9
8.8455e-05,0.14377,0.0014065,0.0043355,6.6005e-05,2.4205e-05,3.2004e-05,-1.7525e-05,3.6227e-07,4.3206e-06,1,0.54,2,0.54,1.9
8.8734e-05,0.1438,0.0014265,0.0043446,6.5791e-05,2.419e-05,3.1868e-05,-1.7474e-05,3.4696e-07,4.2878e-06,1,0.542,2,0.542,1.9
8.879e-05,0.14384,0.0014351,0.0043522,6.5495e-05,2.4164e-05,3.1732e-05,-1.7414e-05,3.2987e-07,4.2663e-06,1,0.544,2,0.544,1.9
8.8673e-05,0.14389,0.0014349,0.0043587,6.5136e-05,2.413e-05,3.1596e-05,-1.7345e-05,3.1139e-07,4.2535e-06,1,0.546,2,0.546,1.9
8.8555e-05,0.14395,0.0014347,0.0043652,6.4776e-05,2.4096e-05,3.1459e-05,-1.7277e-05,2.9292e-07,4.2408e-06,1,0.548,2,0.548,1.9
8.8438e-05,0.14401,0.0014345,0.0043716,6.4416e-05,2.4062e-05,3.1322e-05,-1.7208e-05,2.7444e-07,4.228e-06,1,0.55,2,0.55,1.9
8.832e-05,0.14406,0.0014344,0.0043781,6.4056e-05,2.4028e-05,3.1186e-05,-1.714e-05,2.5597e-07,4.2153e-06,1,0.552,2,0.552,1.9
8.8203e-05,0.14412,0.0014342,0.0043846,6.3696e-05,2.3994e-05,3.1049e-05,-1.7071e-05,2.3749e-07,4.2025e-06,1,0.554,2,0.554,1.9
8.8085e-05,0.14417,0.001434,0.004391,6.3337e-05,2.396e-05,3.0913e-05,-1.7003e-05,2.1901e-07,4.1898e-06,1,0.556,2,0.556,1.9
8.7968e-05,0.14423,0.0014338,0.0043975,6.2977e-05,2.3926e-05,3.0776e-05,-1.6934e-05,2.0054e-07,4.177e-06,1,0.558,2,0.558,1.9
8.785e-05,0.14429,0.0014336,0.004404,6.2617e-05,2.3892e-05,3.064e-05,-1.6866e-05,1.8206e-07,4.1643e-06,1,0.56,2,0.56,1.9
8.7733e-05,0.14434,0.0014334,0.0044104,6.2257e-05,2.3858e-05,3.0503e-05,-1.6798e-05,1.6358e-07,4.1515e-06,1,0.562,2,0.562,1.9
8.7615e-05,0.1444,0.0014332,0.0044169,6.1897e-05,2.3824e-05,3.0366e-05,-1.6729e-05,1.4511e-07,4.1388e-06,1,0.564,2,0.564,1.9
8.7497e-05,0.14446,0.001433,0.0044234,6.1537e-05,2.379e-05,3.023e-05,-1.6661e-05,1.2663e-07,4.126e-06,1,0.566,2,0.566,1.9
8.738e-05,0.14451,0.0014328,0.0044298,6.1178e-05,2.3756e-05,3.0093e-05,-1.6592e-05,1.0815e-07,4.1133e-06,1,0.568,2,0.568,1.9
8.7262e-05,0.14457,0.0014326,0.0044363,6.0818e-05,2.3722e-05,2.9957e-05,-1.6524e-05,8.9677e-08,4.1005e-06,1,0.57,2,0.57,1.9
8.7145e-05,0.14462,0.0014324,0.0044428,6.0458e-05,2.3688e-05,2.982e-05,-1.6455e-05,7.12e-08,4.0878e-06,1,0.572,2,0.572,1.9
8.7027e-05,0.14468,0.0014322,0.0044492,6.0098e-05,2.3654e-05,2.9683e-05,-1.6387e-05,5.2724e-08,4.075e-06,1,0.574,2,0.574,1.9
8.715e-05,0.14475,0.0014587,0.0044002,5.9797e-05,2.3606e-05,2.9561e-05,-1.633e-05,5.5517e-08,4.0353e-06,1,0.576,2,0.576,1.9
8.7304e-05,0.14482,0.0014885,0.0043439,5.9504e-05,2.3557e-05,2.944e-05,-1.6274e-05,6.1063e-08,3.9922e-06,1,0.578,2,0.578,1.9
8.7458e-05,0.1449,0.0015184,0.0042876,5.9211e-05,2.3507e-05,2.9319e-05,-1.6218e-05,6.6609e-08,3.949e-06,1,0.58,2,0.58,1.9
8.7611e-05,0.14497,0.0015482,0.0042314,5.8918e-05,2.3458e-05,2.9198e-05,-1.6162e-05,7.2156e-08,3.9059e-06,1,0.582,2,0.582,1.9
8.7765e-05,0.14504,0.0015781,0.0041751,5.8625e-05,2.3408e-05,2.9078e-05,-1.6107e-05,7.7702e-08,3.8627e-06,1,0.584,2,0.584,1.9
8.7919e-05,0.14511,0.0016079,0.0041188,5.8331e-05,2.3359e-05,2.8957e-05,-1.6051e-05,8.3248e-08,3.8196e-06,1,0.586,2,0.586,1.9
8.8073e-05,0.14519,0.0016378,0.0040626,5.8038e-05,2.331e-05,2.8836e-05,-1.5995e-05,8.8794e-08,3.7764e-06,1,0.588,2,0.588,1.9
8.8227e-05,0.14526,0.0016676,0.0040063,5.7745e-05,2.326e-05,2.8715e-05,-1.5939e-05,9.4341e-08,3.7333e-06,1,0.59,2,0.59,1.9
8.838e-05,0.14533,0.0016975,0.00395,5.7452e-05,2.3211e-05,2.8594e-05,-1.5883e-05,9.9887e-08,3.6901e-06,1,0.592,2,0.592,1.9
8.8534e-05,0.14541,0.0017274,0.0038938,5.7158e-05,2.3162e-05,2.8473e-05,-1.5828e-05,1.0543e-07,3.647e-06,1,0.594,2,0.594,1.9
8.8688e-05,0.14548,0.0017572,0.0038375,5.6865e-05,2.3112e-05,2.8353e-05,-1.5772e-05,1.1098e-07,3.6038e-06,1,0.596,2,0.596,1.9
8.8842e-05,0.14555,0.0017871,0.0037812,5.6572e-05,2.3063e-05,2.8232e-05,-1.5716e-05,1.1653e-07,3.5607e-06,1,0.598,2,0.598,1.9
8.8996e-05,0.14562,0.0018169,0.003725,5.6279e-05,2.3013e-05,2.8111e-05,-1.566e-05,1.2207e-07,3.5175e-06,1,0.6,2,0.6,1.9
8.9149e-05,0.1457,0.0018468,0.0036687,5.5986e-05,2.2964e-05,2.799e-05,-1.5605e-05,1.2762e-07,3.4744e-06,1,0.602,2,0.602,1.9
8.9303e-05,0.14577,0.0018766,0.0036124,5.5692e-05,2.2915e-05,2.7869e-05,-1.5549e-05,1.3316e-07,3.4312e-06,1,0.604,2,0.604,1.9
8.9457e-05,0.14584,0.0019065,0.0035562,5.5399e-05,2.2865e-05,2.7748e-05,-1.5493e-05,1.3871e-07,3.3881e-06,1,0.606,2,0.606,1.9
8.9611e-05,0.14592,0.0019363,0.0034999,5.5106e-05,2.2816e-05,2.7628e-05,-1.5437e-05,1.4426e-07,3.3449e-06,1,0.608,2,0.608,1.9
8.9632e-05,0.14598,0.0019404,0.0034434,5.4767e-05,2.2752e-05,2.7514e-05,-1.5364e-05,1.5e-07,3.3165e-06,1,0.61,2,0.61,1.9
8.9559e-05,0.14604,0.0019261,0.0033868,5.4395e-05,2.2677e-05,2.7405e-05,-1.5278e-05,1.5587e-07,3.2986e-06,1,0.612,2,0.612,1.9
8.9485e-05,0.1461,0.0019117,0.0033301,5.4023e-05,2.2601e-05,2.7296e-05,-1.5192e-05,1.6175e-07,3.2806e-06,1,0.614,2,0.614,1.9
8.9412e-05,0.14615,0.0018973,0.0032735,5.3651e-05,2.2526e-05,2.7188e-05,-1.5106e-05,1.6763e-07,3.2627e-06,1,0.616,2,0.616,1.9
8.9338e-05,0.14621,0.001883,0.0032168,5.3279e-05,2.2451e-05,2.7079e-05,-1.5019e-05,1.7351e-07,3.2448e-06,1,0.618,2,0.618,1.9
